state,city,drug_name,specialty_description,drug_claim_count,drug_supply_count,drug_cost,latitude,longitude,name
PA,WEST READIING,ATORVASTATIN CALCIUM,Internal Medicine,19,750,603.19,41.203322,-77.194525,Pennsylvania
PA,SLICKVILLE,TAMSULOSIN HCL,Nurse Practitioner,18,720,579.12,41.203322,-77.194525,Pennsylvania
PA,GALETON,LOSARTAN POTASSIUM,Family Practice,13,363,552.73,41.203322,-77.194525,Pennsylvania
PA,S WILLIAMSPORT,LEVOTHYROXINE SODIUM,Nurse Practitioner,37,1966,520.18,41.203322,-77.194525,Pennsylvania
PA,ALTOON,HYDROCODONE-ACETAMINOPHEN,Emergency Medicine,84,427,487.92,41.203322,-77.194525,Pennsylvania
PA,FALLSINGTON,ATORVASTATIN CALCIUM,Family Practice,35,1110,449.7,41.203322,-77.194525,Pennsylvania
PA,BALA CYNUND,FLUOXETINE HCL,Psychiatry,25,1230,439.65,41.203322,-77.194525,Pennsylvania
PA,MERION,NYSTATIN,Dentist,11,110,419.54,41.203322,-77.194525,Pennsylvania
PA,SOUTH PARK,LATANOPROST,Optometry,26,767,414.75,41.203322,-77.194525,Pennsylvania
PA,COCHRANVILLE,NYSTATIN,Family Practice,11,390,411.24,41.203322,-77.194525,Pennsylvania
PA,MT. GRETNA,OLANZAPINE,Psychiatry,17,450,409.66,41.203322,-77.194525,Pennsylvania
PA,ALBURTIS,DICLOFENAC SODIUM ER,Podiatry,15,747,386.61,41.203322,-77.194525,Pennsylvania
PA,E. STROUDBURG,TAMSULOSIN HCL,Nurse Practitioner,17,750,379.33,41.203322,-77.194525,Pennsylvania
PA,MT TOP,CARBAMAZEPINE,Family Practice,12,360,367.41,41.203322,-77.194525,Pennsylvania
PA,COUDERSORT,CEPHALEXIN,Otolaryngology,35,326,351.4,41.203322,-77.194525,Pennsylvania
PA,LOWER MAKEFIELD,CLOPIDOGREL,Nurse Practitioner,31,1026,350.83,41.203322,-77.194525,Pennsylvania
PA,PITTBURGH,POLYETHYLENE GLYCOL 3350,Emergency Medicine,12,345,349.08,41.203322,-77.194525,Pennsylvania
PA,PHIALDELPHIA,LATANOPROST,Ophthalmology,16,447,318.05,41.203322,-77.194525,Pennsylvania
PA,HEGINS,ATORVASTATIN CALCIUM,General Practice,11,330,303.73,41.203322,-77.194525,Pennsylvania
PA,LANDENBERG,VENLAFAXINE HCL ER,Obstetrics/Gynecology,11,330,302.61,41.203322,-77.194525,Pennsylvania
PA,HELLAM,METHYLPREDNISOLONE,Family Practice,13,79,283.13,41.203322,-77.194525,Pennsylvania
PA,BEECH CREEK,ALPRAZOLAM,Psychiatry,23,285,234.61,41.203322,-77.194525,Pennsylvania
PA,MERION STA.,BUPROPION HCL SR,Psychiatry & Neurology,11,330,230.01,41.203322,-77.194525,Pennsylvania
PA,MT. MORRIS,AMLODIPINE BESYLATE,Physician Assistant,14,830,225.78,41.203322,-77.194525,Pennsylvania
PA,WILKES- BARRE,POTASSIUM CHLORIDE,Internal Medicine,13,390,207.96,41.203322,-77.194525,Pennsylvania
PA,DRY RUN,AMOXICILLIN,Dentist,53,267,207.85,41.203322,-77.194525,Pennsylvania
PA,SEWICKLEY HEIGHTS,ESCITALOPRAM OXALATE,Anesthesiology,12,335,197.86,41.203322,-77.194525,Pennsylvania
PA,POCONO PINES,CLINDAMYCIN HCL,Dentist,25,171,184.17,41.203322,-77.194525,Pennsylvania
PA,BOSWELL,PENICILLIN V POTASSIUM,Dentist,18,175,182.1,41.203322,-77.194525,Pennsylvania
PA,TERRE HILL,AMOXICILLIN,Dentist,53,224,180.5,41.203322,-77.194525,Pennsylvania
PA,PA,AMLODIPINE BESYLATE,Nuclear Medicine,24,930,174.53,41.203322,-77.194525,Pennsylvania
PA,CLIFFORD,ATORVASTATIN CALCIUM,Internal Medicine,17,510,172.2,41.203322,-77.194525,Pennsylvania
PA,STONEBORO,SSD,Podiatry,16,279,150.41,41.203322,-77.194525,Pennsylvania
PA,NEW BLOOMFIELD,PENICILLIN V POTASSIUM,Dentist,25,175,144.51,41.203322,-77.194525,Pennsylvania
PA,JONES MILLS,TRAMADOL HCL,Dentist,11,405,144.04,41.203322,-77.194525,Pennsylvania
PA,SADSBURYVILLE,LATANOPROST,Optometry,11,280,139.86,41.203322,-77.194525,Pennsylvania
PA,LANGHONRE,PENICILLIN V POTASSIUM,Dentist,17,131,133.73,41.203322,-77.194525,Pennsylvania
PA,RED HILL,CLINDAMYCIN HCL,Dentist,22,120,130.87,41.203322,-77.194525,Pennsylvania
PA,KEMBLESVILLLE,TRAMADOL HCL,Physician Assistant,26,130,129.74,41.203322,-77.194525,Pennsylvania
PA,GENESEE,HYDROCODONE-ACETAMINOPHEN,Physician Assistant,38,140,122.91,41.203322,-77.194525,Pennsylvania
PA,ALLENWOOD,MONTELUKAST SODIUM,Psychiatry & Neurology,12,360,122.16,41.203322,-77.194525,Pennsylvania
PA,LEDERACH,AMOXICILLIN,Dentist,22,164,115.05,41.203322,-77.194525,Pennsylvania
PA,ESSINGTON,AMOXICILLIN,Dentist,16,157,108.55,41.203322,-77.194525,Pennsylvania
PA,KENNETH SQUARE,OXYCODONE-ACETAMINOPHEN,Nurse Practitioner,11,102,108.05,41.203322,-77.194525,Pennsylvania
PA,YORK NEW SALEM,AMOXICILLIN,Dentist,37,128,108.01,41.203322,-77.194525,Pennsylvania
PA,ALTOONS,HYDROCODONE-ACETAMINOPHEN,Emergency Medicine,28,77,106.01,41.203322,-77.194525,Pennsylvania
PA,ELLIOTTSBURG,LISINOPRIL,Family Practice,11,330,96.61,41.203322,-77.194525,Pennsylvania
PA,ONBISONIA,AMLODIPINE BESYLATE,Physician Assistant,16,840,95.49,41.203322,-77.194525,Pennsylvania
PA,MOUNT PENN,CLINDAMYCIN HCL,Dentist,29,76,93.58,41.203322,-77.194525,Pennsylvania
PA,SUMMIT HILL,CEPHALEXIN,Dentist,14,94,89.04,41.203322,-77.194525,Pennsylvania
PA,N. HUNTINGDON,CLINDAMYCIN HCL,Dentist,16,63,87.44,41.203322,-77.194525,Pennsylvania
PA,SLOVAN,CHLORHEXIDINE GLUCONATE,Dentist,15,510,87.3,41.203322,-77.194525,Pennsylvania
PA,BRYN MAUR,AMOXICILLIN,Dentist,23,118,86.87,41.203322,-77.194525,Pennsylvania
PA,WARFORDSBURG,AMOXICILLIN,Dentist,19,102,81.72,41.203322,-77.194525,Pennsylvania
PA,NEW SALEM,CLINDAMYCIN HCL,Dentist,13,55,81.22,41.203322,-77.194525,Pennsylvania
PA,LILLY,ACETAMINOPHEN-CODEINE,Dentist,12,70,81.12,41.203322,-77.194525,Pennsylvania
PA,MONROVILLE,HYDROCODONE-ACETAMINOPHEN,Physician Assistant,12,101,79.85,41.203322,-77.194525,Pennsylvania
PA,FAIRCHANCE,CLINDAMYCIN HCL,Dentist,11,61,75.28,41.203322,-77.194525,Pennsylvania
PA,QUAKETOWN,AMOXICILLIN,Dentist,18,77,70.63,41.203322,-77.194525,Pennsylvania
PA,WASAHINGTON,AMLODIPINE BESYLATE,Family Practice,12,480,68.68,41.203322,-77.194525,Pennsylvania
PA,SIMPSON,CLINDAMYCIN HCL,Dentist,14,52,65.33,41.203322,-77.194525,Pennsylvania
PA,MURRYVILLE,AMOXICILLIN,Dentist,19,101,64.73,41.203322,-77.194525,Pennsylvania
PA,ELKIN PARK,DIAZEPAM,General Practice,11,330,62.45,41.203322,-77.194525,Pennsylvania
PA,TURBOTVILLE,CLINDAMYCIN HCL,Dentist,13,40,61.98,41.203322,-77.194525,Pennsylvania
PA,ELKENS PARK,AMOXICILLIN,Dentist,12,61,60.83,41.203322,-77.194525,Pennsylvania
PA,UPPER SAINT CLAIR,CIPROFLOXACIN HCL,Nurse Practitioner,12,78,59.67,41.203322,-77.194525,Pennsylvania
PA,NEWTON SQ.,AMOXICILLIN,Dentist,15,58,57.48,41.203322,-77.194525,Pennsylvania
PA,PITTSTON TOWNSHIP,CLINDAMYCIN HCL,Dentist,12,58,57.41,41.203322,-77.194525,Pennsylvania
PA,STEVENS,CEPHALEXIN,Dentist,18,24,56.31,41.203322,-77.194525,Pennsylvania
PA,LEVELGREEN,CLINDAMYCIN HCL,Dentist,20,67,53.88,41.203322,-77.194525,Pennsylvania
PA,GREENSBERG,OXYCODONE-ACETAMINOPHEN,Dentist,11,35,50.15,41.203322,-77.194525,Pennsylvania
PA,FALLS CREEK,AMOXICILLIN,Dentist,24,50,39.67,41.203322,-77.194525,Pennsylvania
PA,BEALLSVILLE,AMOXICILLIN,Dentist,29,62,39.07,41.203322,-77.194525,Pennsylvania
PA,SWIFTWATER,AMLODIPINE BESYLATE,Internal Medicine,11,390,38.83,41.203322,-77.194525,Pennsylvania
PA,SCIOTA,AMOXICILLIN,Dentist,13,39,37.55,41.203322,-77.194525,Pennsylvania
PA,INGOMAR,AMOXICILLIN,Dentist,21,96,35.16,41.203322,-77.194525,Pennsylvania
PA,MCDONALD,AMOXICILLIN,Dentist,18,62,34.5,41.203322,-77.194525,Pennsylvania
PA,JEFFERSON TWP,IBUPROFEN,Dentist,11,57,33.25,41.203322,-77.194525,Pennsylvania
PA,N VERSAILLES,ACETAMINOPHEN-CODEINE,Dentist,12,21,31.93,41.203322,-77.194525,Pennsylvania
PA,PRESTO,AMOXICILLIN,Dentist,14,28,19.52,41.203322,-77.194525,Pennsylvania
PA,PORTERSVILLE,OXYCODONE HCL,Student in an Organized Health Care Education/Training Program,0,0,0,41.203322,-77.194525,Pennsylvania
PA,PHILADELHIA,HYDROCODONE-ACETAMINOPHEN,Emergency Medicine,0,0,0,41.203322,-77.194525,Pennsylvania
PA,PHILADELPHA,AMLODIPINE BESYLATE,Internal Medicine,0,0,0,41.203322,-77.194525,Pennsylvania
PA,PARKSBURG,PREDNISONE,Family Practice,0,0,0,41.203322,-77.194525,Pennsylvania
PA,PAXINOS,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,PENLLYN,CITALOPRAM HBR,Nurse Practitioner,0,0,0,41.203322,-77.194525,Pennsylvania
PA,PITTSBURGE,RANITIDINE HCL,Internal Medicine,0,0,0,41.203322,-77.194525,Pennsylvania
PA,PITTS,CYCLOBENZAPRINE HCL,Orthopaedic Surgery,0,0,0,41.203322,-77.194525,Pennsylvania
PA,SOUTH MONTROSE,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,SHOEMAKERSVILLE,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,TARCNTUM,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,SCOTT TOWNSHIP,HYDROCODONE-ACETAMINOPHEN,Physician Assistant,0,0,0,41.203322,-77.194525,Pennsylvania
PA,RUFFS DALE,AZITHROMYCIN,Emergency Medicine,0,0,0,41.203322,-77.194525,Pennsylvania
PA,RUSSELLTON,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,ROXBOROUGH,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,SEWICKLY,AZITHROMYCIN,Emergency Medicine,0,0,0,41.203322,-77.194525,Pennsylvania
PA,SELLESVILLE,HYDROCODONE-ACETAMINOPHEN,Emergency Medicine,0,0,0,41.203322,-77.194525,Pennsylvania
PA,MARSHALLS CREEK,PENICILLIN V POTASSIUM,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,MCELHATTAN,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,LONGHORNE,TRAMADOL HCL,Interventional Pain Management,0,0,0,41.203322,-77.194525,Pennsylvania
PA,MECHANCISBURG,QUETIAPINE FUMARATE,Psychiatry,0,0,0,41.203322,-77.194525,Pennsylvania
PA,LEESPORTS,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,LETROBE,ATORVASTATIN CALCIUM,Student in an Organized Health Care Education/Training Program,0,0,0,41.203322,-77.194525,Pennsylvania
PA,OFEFIELD,OXCARBAZEPINE,Neuropsychiatry,0,0,0,41.203322,-77.194525,Pennsylvania
PA,OSCEOLA MILLS,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,ORELAND,CLINDAMYCIN HCL,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,NORMALVILLE,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,MONOREVILLE,OMEPRAZOLE,Internal Medicine,0,0,0,41.203322,-77.194525,Pennsylvania
PA,MOHNTON,CLOBETASOL PROPIONATE,Obstetrics/Gynecology,0,0,0,41.203322,-77.194525,Pennsylvania
PA,MILLERSTOWN,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,MT. BETHEL,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,MOUNT LEBANON,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,WILKES - BARRE,PRED FORTE,Specialist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,WEST HAZELTON,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,WEST HAZLETON,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,WHITAKER,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,WEST WYOMING,LEVOFLOXACIN,Internal Medicine,0,0,0,41.203322,-77.194525,Pennsylvania
PA,WAMPUM,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,UWCHLAND,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,VENETIA,NEOMYCIN-POLYMYXIN-DEXAMETH,Optometry,0,0,0,41.203322,-77.194525,Pennsylvania
PA,WAYNSBORO,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,FOMBELL,HYDROCORTISONE VALERATE,Nurse Practitioner,0,0,0,41.203322,-77.194525,Pennsylvania
PA,FACTORYVILLE,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,GRAMPIAN,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,GREENBURG,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,EFFORT,HYDROCHLOROTHIAZIDE,Nurse Practitioner,0,0,0,41.203322,-77.194525,Pennsylvania
PA,EAST MC KEESPORT,CLINDAMYCIN HCL,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,E. STROUDSBURG,KETOROLAC TROMETHAMINE,Anesthesiology,0,0,0,41.203322,-77.194525,Pennsylvania
PA,HUGHESTOWN,CHLORHEXIDINE GLUCONATE,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,LAKE HARMONY,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,HARRISON CITY,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,HOLTWOOD,HYDROCODONE-ACETAMINOPHEN,Physician Assistant,0,0,0,41.203322,-77.194525,Pennsylvania
PA,HBG,BUPROPION XL,Nurse Practitioner,0,0,0,41.203322,-77.194525,Pennsylvania
PA,BLUE BALL,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,BETNEL-PARK,TERBINAFINE HCL,Podiatry,0,0,0,41.203322,-77.194525,Pennsylvania
PA,BUFFALO MILLS,HYDROCODONE-ACETAMINOPHEN,Emergency Medicine,0,0,0,41.203322,-77.194525,Pennsylvania
PA,BROOMALL PA,ATORVASTATIN CALCIUM,Family Practice,0,0,0,41.203322,-77.194525,Pennsylvania
PA,COVENTRY TOWNSHIP,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,CHADDSFORD,AMOXICILLIN,Dentist,0,0,0,41.203322,-77.194525,Pennsylvania
PA,CAMPHILL,HYDROCODONE-ACETAMINOPHEN,Emergency Medicine,0,0,0,41.203322,-77.194525,Pennsylvania
PR,SAN JUAN,REVLIMID,Hematology/Oncology,195,4137,1808423.56,18.220833,-66.590149,Puerto Rico
PR,BAYAMON,LANTUS,Internal Medicine,5539,191778,1782184.76,18.220833,-66.590149,Puerto Rico
PR,PONCE,SOVALDI,Gastroenterology,59,1654,1767304.95,18.220833,-66.590149,Puerto Rico
PR,GUAYNABO,LETAIRIS,Pulmonary Disease,137,4110,965501.04,18.220833,-66.590149,Puerto Rico
PR,CAGUAS,NAMENDA,Neurology,2846,89305,868168.22,18.220833,-66.590149,Puerto Rico
PR,ARECIBO,ADVAIR DISKUS,Internal Medicine,2287,69735,747117.21,18.220833,-66.590149,Puerto Rico
PR,MAYAGUEZ,NAMENDA,Neurology,2212,69048,713996,18.220833,-66.590149,Puerto Rico
PR,FAJARDO,HUMIRA,Rheumatology,251,7066,689222.04,18.220833,-66.590149,Puerto Rico
PR,HUMACAO,ENBREL,Internal Medicine,225,6606,652210.43,18.220833,-66.590149,Puerto Rico
PR,HATO RYE,NAMENDA,Neurology,2224,70497,633373.93,18.220833,-66.590149,Puerto Rico
PR,AIBONITO,REVLIMID,Hematology/Oncology,52,1155,518223.67,18.220833,-66.590149,Puerto Rico
PR,AGUADILLA,LANTUS,Internal Medicine,1601,53768,504885.72,18.220833,-66.590149,Puerto Rico
PR,HATO REY,SOVALDI,Gastroenterology,16,448,466067.5,18.220833,-66.590149,Puerto Rico
PR,SANTURCE,ENBREL,Rheumatology,163,4608,457046.22,18.220833,-66.590149,Puerto Rico
PR,CAROLINA,LANTUS,General Practice,1438,49136,455097.28,18.220833,-66.590149,Puerto Rico
PR,AGUADA,LANTUS,Internal Medicine,1210,38930,370029.06,18.220833,-66.590149,Puerto Rico
PR,YAUCO,LANTUS,General Practice,1107,36317,348593.96,18.220833,-66.590149,Puerto Rico
PR,ISABELA,LANTUS,General Practice,1061,34288,317816.83,18.220833,-66.590149,Puerto Rico
PR,SAN GERMAN,LANTUS,Internal Medicine,897,33084,317494.6,18.220833,-66.590149,Puerto Rico
PR,CAYEY,LANTUS,Internal Medicine,874,32991,310939.68,18.220833,-66.590149,Puerto Rico
PR,COTO LAUREL,ZYTIGA,Hematology/Oncology,41,1215,295740.09,18.220833,-66.590149,Puerto Rico
PR,MANATI,HUMIRA,Rheumatology,106,2974,292976.84,18.220833,-66.590149,Puerto Rico
PR,GUAYAMA,LANTUS,General Practice,873,31317,289911.76,18.220833,-66.590149,Puerto Rico
PR,RIO PIEDRAS,REVLIMID,Hematology/Oncology,34,756,289574,18.220833,-66.590149,Puerto Rico
PR,PUERTO RICO,REVLIMID,Hematology/Oncology,30,826,288951.53,18.220833,-66.590149,Puerto Rico
PR,RIO GRANDE,LANTUS,Internal Medicine,603,22472,285903.97,18.220833,-66.590149,Puerto Rico
PR,SAN SEBASTIAN,LANTUS,General Practice,911,30039,284303.35,18.220833,-66.590149,Puerto Rico
PR,CABO ROJO,LANTUS,General Practice,1035,33204,283629.37,18.220833,-66.590149,Puerto Rico
PR,LAJAS,LANTUS,General Practice,820,27011,267638.17,18.220833,-66.590149,Puerto Rico
PR,TOA BAJA,LANTUS,General Practice,874,28253,263798.54,18.220833,-66.590149,Puerto Rico
PR,VEGA BAJA,ENBREL,Rheumatology,94,2716,239375.61,18.220833,-66.590149,Puerto Rico
PR,HATILLO,LANTUS,General Practice,645,22659,229457.99,18.220833,-66.590149,Puerto Rico
PR,SANTA ISABEL,JAKAFI,Hematology/Oncology,25,750,227835.63,18.220833,-66.590149,Puerto Rico
PR,JUNCOS,ENBREL,Rheumatology,76,2166,212418.78,18.220833,-66.590149,Puerto Rico
PR,NARANJITO,LANTUS,General Practice,623,19672,198378.93,18.220833,-66.590149,Puerto Rico
PR,CANOVANAS,LANTUS,Internal Medicine,565,21819,196687.12,18.220833,-66.590149,Puerto Rico
PR,MOCA,LANTUS,General Practice,621,19881,192634.35,18.220833,-66.590149,Puerto Rico
PR,SABANA GRANDE,LANTUS,Internal Medicine,658,21047,192055.34,18.220833,-66.590149,Puerto Rico
PR,SAN LORENZO,ISENTRESS,General Practice,109,4470,177354.98,18.220833,-66.590149,Puerto Rico
PR,VILLALBA,LANTUS,Internal Medicine,619,18388,173855.18,18.220833,-66.590149,Puerto Rico
PR,BAYAMOM,NAMENDA,Neurology,534,16339,172720.09,18.220833,-66.590149,Puerto Rico
PR,VEGA ALTA,LANTUS,Internal Medicine,557,18657,170364.81,18.220833,-66.590149,Puerto Rico
PR,LARES,LANTUS,General Practice,465,16765,165600.68,18.220833,-66.590149,Puerto Rico
PR,COROZAL,HUMALOG MIX 75-25,Internal Medicine,348,11185,162450.05,18.220833,-66.590149,Puerto Rico
PR,CIALES,HUMULIN 70-30,General Practice,704,24056,157844.63,18.220833,-66.590149,Puerto Rico
PR,CIDRA,HUMULIN N,Internal Medicine,585,23916,156066.35,18.220833,-66.590149,Puerto Rico
PR,YABUCOA,LANTUS,Endocrinology,472,15447,153980.32,18.220833,-66.590149,Puerto Rico
PR,GURABO,LANTUS,Internal Medicine,369,14040,149332.99,18.220833,-66.590149,Puerto Rico
PR,COAMO,LANTUS,Internal Medicine,521,15997,147148.13,18.220833,-66.590149,Puerto Rico
PR,JUANA DIAZ,LANTUS,General Practice,493,16272,141659.69,18.220833,-66.590149,Puerto Rico
PR,NAGUABO,LANTUS,General Practice,410,14356,141282.11,18.220833,-66.590149,Puerto Rico
PR,ANASCO,LANTUS,General Practice,483,15390,137001.3,18.220833,-66.590149,Puerto Rico
PR,GUANICA,LANTUS,General Practice,443,13898,128902.93,18.220833,-66.590149,Puerto Rico
PR,BARCELONETA,LANTUS,Family Practice,336,10213,128048.11,18.220833,-66.590149,Puerto Rico
PR,HORMIGUEROS,LANTUS,Internal Medicine,379,13336,127661.21,18.220833,-66.590149,Puerto Rico
PR,DORADO,ADVAIR DISKUS,Internal Medicine,401,12210,126317.35,18.220833,-66.590149,Puerto Rico
PR,AGUAS BUENAS,LANTUS,General Practice,365,11232,125351.51,18.220833,-66.590149,Puerto Rico
PR,SANRUCE,ENBREL,Internal Medicine,46,1332,124127.75,18.220833,-66.590149,Puerto Rico
PR,TOA ALTA,LANTUS,General Practice,411,13322,118983.07,18.220833,-66.590149,Puerto Rico
PR,ARROYO,LANTUS,General Practice,399,13104,117947.38,18.220833,-66.590149,Puerto Rico
PR,MOROVIS,LANTUS,Family Practice,343,11086,115118.43,18.220833,-66.590149,Puerto Rico
PR,PATILLAS,LANTUS,General Practice,352,11229,113815.69,18.220833,-66.590149,Puerto Rico
PR,UTUADO,LANTUS,General Practice,357,11225,112093.94,18.220833,-66.590149,Puerto Rico
PR,LAS MARIAS,LANTUS,General Practice,320,9693,110299.69,18.220833,-66.590149,Puerto Rico
PR,"CIDRA, PUERTO RICO",REVLIMID,Hematology/Oncology,11,238,106612.07,18.220833,-66.590149,Puerto Rico
PR,COMERIO,LANTUS,General Practice,357,11125,105679.61,18.220833,-66.590149,Puerto Rico
PR,QUEBRADILLAS,LANTUS,General Practice,344,10575,103547.61,18.220833,-66.590149,Puerto Rico
PR,CAMUY,LANTUS,General Practice,282,10056,103184.19,18.220833,-66.590149,Puerto Rico
PR,LAS PIEDRAS,HUMULIN N,General Practice,498,18120,103164.86,18.220833,-66.590149,Puerto Rico
PR,OROCOVIS,LANTUS,General Practice,376,10521,98301.21,18.220833,-66.590149,Puerto Rico
PR,TRUJILLO ALTO,LANTUS,General Practice,342,10961,97666.7,18.220833,-66.590149,Puerto Rico
PR,RINCON,LANTUS,General Practice,304,9283,96399.42,18.220833,-66.590149,Puerto Rico
PR,ADJUNTAS,LANTUS,Internal Medicine,271,9605,94540.56,18.220833,-66.590149,Puerto Rico
PR,PENUELAS,LANTUS,General Practice,297,9593,93166.65,18.220833,-66.590149,Puerto Rico
PR,LUQUILLO,LANTUS,General Practice,368,10535,91613.93,18.220833,-66.590149,Puerto Rico
PR,CATANO,LANTUS,General Practice,286,9993,80619.82,18.220833,-66.590149,Puerto Rico
PR,JAYUYA,LANTUS,General Practice,242,6918,79783.7,18.220833,-66.590149,Puerto Rico
PR,MAUNABO,LANTUS,General Practice,190,6265,69429.01,18.220833,-66.590149,Puerto Rico
PR,BARRANQUITAS,GLEEVEC,Pediatric Medicine,14,420,67346.72,18.220833,-66.590149,Puerto Rico
PR,BAYMON,LANTUS,Internal Medicine,210,6219,63386.65,18.220833,-66.590149,Puerto Rico
PR,GUAYANILLA,LANTUS,General Practice,193,6317,59071.11,18.220833,-66.590149,Puerto Rico
PR,SENTURCE,NAMENDA,Neurology,149,4684,49811,18.220833,-66.590149,Puerto Rico
PR,VIEQUES,LANTUS,General Practice,165,4811,45079.24,18.220833,-66.590149,Puerto Rico
PR,CASTANER,LANTUS,General Practice,97,3662,43182.19,18.220833,-66.590149,Puerto Rico
PR,FAYARDO,LANTUS,Internal Medicine,126,4145,41574.67,18.220833,-66.590149,Puerto Rico
PR,CEIBA,TRADJENTA,Internal Medicine,67,3450,35435.41,18.220833,-66.590149,Puerto Rico
PR,SANTUREE,LANTUS,Internal Medicine,99,3391,32560.05,18.220833,-66.590149,Puerto Rico
PR,CASTA�ER,LANTUS,Internal Medicine,79,2474,26061.08,18.220833,-66.590149,Puerto Rico
PR,MAYAQUEZ,LANTUS,Internal Medicine,58,2402,24727.08,18.220833,-66.590149,Puerto Rico
PR,CAQUAS,HUMULIN 70-30,Internal Medicine,96,2993,23641.82,18.220833,-66.590149,Puerto Rico
PR,ISEBELA,LANTUS,General Practice,72,2143,22875.58,18.220833,-66.590149,Puerto Rico
PR,LOIZA,JANUMET,Family Practice,72,2340,22515.98,18.220833,-66.590149,Puerto Rico
PR,RIO PREDRAS,RENVELA,Nephrology,22,720,22172.49,18.220833,-66.590149,Puerto Rico
PR,"BAYAMON,",ONGLYZA,Family Practice,51,1770,18112.33,18.220833,-66.590149,Puerto Rico
PR,RIOS PIEDRA,NAMENDA,General Practice,65,2310,17528.29,18.220833,-66.590149,Puerto Rico
PR,SANJUAN,SYNTHROID,General Surgery,578,17287,16198.08,18.220833,-66.590149,Puerto Rico
PR,SANTARCE,ZETIA,Internal Medicine,66,2400,16149.6,18.220833,-66.590149,Puerto Rico
PR,ANGELES,SYNTHROID,Family Practice,308,17340,15764.7,18.220833,-66.590149,Puerto Rico
PR,GARROCHALES,LANTUS,Family Practice,34,1348,15693.68,18.220833,-66.590149,Puerto Rico
PR,SABANA HOYOS,LANTUS,General Practice,52,1428,15147.5,18.220833,-66.590149,Puerto Rico
PR,VEGA RAJA,HUMULIN N,General Practice,79,2610,14682.2,18.220833,-66.590149,Puerto Rico
PR,BARRANYUTAS,HUMULIN N,Internal Medicine,58,1640,14574.85,18.220833,-66.590149,Puerto Rico
PR,CORRIRAS,LANTUS,General Practice,55,1626,13881.84,18.220833,-66.590149,Puerto Rico
PR,ARCCIBO,SEROQUEL XR,Psychiatry,38,1095,13857.72,18.220833,-66.590149,Puerto Rico
PR,SAN TURCE,ABILIFY,Psychiatry,19,480,13557.25,18.220833,-66.590149,Puerto Rico
PR,CONDADO,CALCIUM ACETATE,Nephrology,55,1635,13246.33,18.220833,-66.590149,Puerto Rico
PR,BARCELOLNETA,PREMARIN,Obstetrics/Gynecology,58,2327,13120.4,18.220833,-66.590149,Puerto Rico
PR,CABO,ABILIFY,Psychiatry,16,480,11055.97,18.220833,-66.590149,Puerto Rico
PR,LEVITTOWN TOA BAJA,FENOFIBRATE,Family Practice,98,2974,10354.31,18.220833,-66.590149,Puerto Rico
PR,AQUADILLA,LANTUS,General Practice,36,1278,9880.57,18.220833,-66.590149,Puerto Rico
