provider_state,city,apc,apc_count,apc_total_payments,avg_pay_apc
PA, Scranton,0368 - Level II Pulmonary Tests,17,1048.2838994499998,61.66375879117646
PA, Scranton,0369 - Level III Pulmonary Tests,9,1632.4986915,181.3887435
PA, Scranton,0377 - Level II Cardiac Imaging,18,13134.718579499999,729.7065877499999
PA, Scranton,0604 - Level 1 Hospital Clinic Visits,12,596.25149517,49.6876245975
PA, Scranton,0605 - Level 2 Hospital Clinic Visits,13,881.9049728100001,67.8388440623077
PA, Scranton,0606 - Level 3 Hospital Clinic Visits,12,1076.65911128,89.72159260666666
PA, Scranton,0607 - Level 4 Hospital Clinic Visits,10,1184.4380779,118.44380779000001
PA, Scranton,0608 - Level 5 Hospital Clinic Visits,1,156.6457692,156.6457692
PA, Scranton,0634 - Hospital Clinic Visits,4,331.62607882,82.906519705
PA, Scranton,0690 - Level I Electronic Analysis of Devices,1,33.58818182,33.58818182
PA, Wilkes-Barre,0012 - Level I Debridement & Destruction,5,116.37724407000002,23.275448814000004
PA, Wilkes-Barre,0013 - Level II Debridement & Destruction,8,456.3459928,57.0432491
PA, Wilkes-Barre,0015 - Level III Debridement & Destruction,8,827.3448711599999,103.41810889499999
PA, Wilkes-Barre,0019 - Level I Excision/ Biopsy,6,1689.2250939,281.53751565
PA, Wilkes-Barre,0020 - Level II Excision/ Biopsy,8,4321.1081856,540.1385232
PA, Wilkes-Barre,0078 - Level III Pulmonary Treatment,7,672.9617132000001,96.13738760000001
PA, Wilkes-Barre,0096 - Level II Noninvasive Physiologic Studies,8,836.19877086,104.5248463575
PA, Wilkes-Barre,0203 - Level IV Nerve Injections,1,1285.783125,1285.783125
PA, Wilkes-Barre,0204 - Level I Nerve Injections,5,805.096112,161.0192224
PA, Wilkes-Barre,0206 - Level II Nerve Injections,4,986.5743447,246.643586175
PA, Wilkes-Barre,0207 - Level III Nerve Injections,8,3958.5819226,494.822740325
PA, Wilkes-Barre,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",7,4793.5343092,684.7906156
PA, Wilkes-Barre,0265 - Level I Diagnostic and Screening Ultrasound,8,514.81702335,64.35212791875
PA, Wilkes-Barre,0267 - Level III Diagnostic and Screening Ultrasound,8,1202.6520447999999,150.33150559999999
PA, Wilkes-Barre,0269 - Level II Echocardiogram Without Contrast,8,2969.037912,371.129739
PA, Wilkes-Barre,0270 - Level III Echocardiogram Without Contrast,8,4201.8992133,525.2374016625
PA, Wilkes-Barre,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,8,2440.4052253,305.0506531625
PA, Wilkes-Barre,0368 - Level II Pulmonary Tests,7,422.22279700999997,60.317542429999996
PA, Wilkes-Barre,0369 - Level III Pulmonary Tests,3,521.5675239,173.85584129999998
PA, Wilkes-Barre,0377 - Level II Cardiac Imaging,8,5965.625356,745.7031695
PA, Wilkes-Barre,0604 - Level 1 Hospital Clinic Visits,6,302.85101756,50.475169593333334
PA, Wilkes-Barre,0605 - Level 2 Hospital Clinic Visits,6,409.86308195999993,68.31051365999998
PA, Wilkes-Barre,0606 - Level 3 Hospital Clinic Visits,6,540.39934106,90.06655684333333
PA, Wilkes-Barre,0607 - Level 4 Hospital Clinic Visits,5,604.0284879,120.80569757999999
PA, Wilkes-Barre,0631 - Level 1 Examinations & Related Services,1,68.76692708,68.76692708
PA, Wilkes-Barre,0632 - Level 2 Examinations & Related Services,1,88.34907429,88.34907429
PA, Wilkes-Barre,0634 - Hospital Clinic Visits,2,169.44993684999997,84.72496842499999
PA, Wilkes-Barre,0690 - Level I Electronic Analysis of Devices,4,130.26208551,32.5655213775
PA, Wilkes-Barre,0692 - Level II Electronic Analysis of Devices,4,399.5038553,99.875963825
PA, Wilkes-Barre,0698 - Level II Eye Tests & Treatments,4,272.35916433,68.0897910825
PA, York,0013 - Level II Debridement & Destruction,7,455.21179569000003,65.03025652714287
PA, York,0015 - Level III Debridement & Destruction,6,633.65262944,105.60877157333334
PA, York,0019 - Level I Excision/ Biopsy,1,310.1607143,310.1607143
PA, York,0020 - Level II Excision/ Biopsy,4,2291.6525081,572.913127025
PA, York,0074 - Level IV Endoscopy Upper Airway,2,3250.19,1625.095
PA, York,0078 - Level III Pulmonary Treatment,10,1002.34419299,100.234419299
PA, York,0096 - Level II Noninvasive Physiologic Studies,12,1277.72431284,106.47702607000001
PA, York,0203 - Level IV Nerve Injections,3,3304.7080694000006,1101.569356466667
PA, York,0204 - Level I Nerve Injections,9,1486.6838813000002,165.18709792222225
PA, York,0206 - Level II Nerve Injections,4,847.5665761,211.891644025
PA, York,0207 - Level III Nerve Injections,6,3186.0236595,531.00394325
PA, York,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",10,7115.1000232,711.51000232
PA, York,0265 - Level I Diagnostic and Screening Ultrasound,14,934.8364709099999,66.77403363642857
PA, York,0267 - Level III Diagnostic and Screening Ultrasound,13,2017.4304005,155.18695388461538
PA, York,0269 - Level II Echocardiogram Without Contrast,12,4543.163104,378.59692533333333
PA, York,0270 - Level III Echocardiogram Without Contrast,11,5900.7075453,536.4279586636363
PA, York,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,14,4370.3957275,312.17112339285717
PA, York,0368 - Level II Pulmonary Tests,11,684.3307127,62.211882972727274
PA, York,0369 - Level III Pulmonary Tests,8,1518.3027157000001,189.78783946250002
PA, York,0377 - Level II Cardiac Imaging,12,9117.9799159,759.8316596583333
PA, York,0604 - Level 1 Hospital Clinic Visits,4,201.11170232,50.27792558
PA, York,0605 - Level 2 Hospital Clinic Visits,5,350.97025058,70.194050116
PA, York,0606 - Level 3 Hospital Clinic Visits,4,364.5913903,91.147847575
PA, York,0607 - Level 4 Hospital Clinic Visits,5,618.2754544,123.65509087999999
PA, York,0608 - Level 5 Hospital Clinic Visits,1,173.0930769,173.0930769
PA, York,0632 - Level 2 Examinations & Related Services,1,91.67935135,91.67935135
PA, York,0634 - Hospital Clinic Visits,3,259.12799079,86.37599693
PA, York,0690 - Level I Electronic Analysis of Devices,2,64.15833333,32.079166665
PA, York,0692 - Level II Electronic Analysis of Devices,8,837.7934997200001,104.72418746500001
PA, York,0698 - Level II Eye Tests & Treatments,1,66.2,66.2
PA, Youngstown,0013 - Level II Debridement & Destruction,5,312.73167972,62.546335944
PA, Youngstown,0015 - Level III Debridement & Destruction,8,822.19351874,102.7741898425
PA, Youngstown,0020 - Level II Excision/ Biopsy,2,1086.8245455,543.41227275
PA, Youngstown,0073 - Level III Endoscopy Upper Airway,1,266.5,266.5
PA, Youngstown,0078 - Level III Pulmonary Treatment,5,446.77160498,89.354320996
PA, Youngstown,0096 - Level II Noninvasive Physiologic Studies,8,811.53027479,101.44128434875
PA, Youngstown,0204 - Level I Nerve Injections,6,1014.3212605999998,169.05354343333332
PA, Youngstown,0206 - Level II Nerve Injections,1,235.95,235.95
PA, Youngstown,0207 - Level III Nerve Injections,7,3522.122286,503.1603265714285
PA, Youngstown,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",6,4232.716342000001,705.4527236666668
PA, Youngstown,0265 - Level I Diagnostic and Screening Ultrasound,8,500.6587902,62.582348775
PA, Youngstown,0267 - Level III Diagnostic and Screening Ultrasound,8,1166.3138379,145.7892297375
PA, Youngstown,0269 - Level II Echocardiogram Without Contrast,8,2875.3773741,359.4221717625
PA, Youngstown,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,8,2417.5334470999996,302.19168088749996
PA, Youngstown,0368 - Level II Pulmonary Tests,7,411.83740123,58.83391446142857
PA, Youngstown,0369 - Level III Pulmonary Tests,4,737.3107433999999,184.32768584999997
PA, Youngstown,0377 - Level II Cardiac Imaging,8,5820.1399501,727.5174937625
PA, Youngstown,0604 - Level 1 Hospital Clinic Visits,6,293.04358305,48.840597175
PA, Youngstown,0605 - Level 2 Hospital Clinic Visits,6,394.99579119,65.832631865
PA, Youngstown,0606 - Level 3 Hospital Clinic Visits,6,520.8384535399999,86.80640892333332
PA, Youngstown,0607 - Level 4 Hospital Clinic Visits,6,698.8439129,116.47398548333332
PA, Youngstown,0634 - Hospital Clinic Visits,2,164.39178318,82.19589159
PA, Youngstown,0690 - Level I Electronic Analysis of Devices,4,125.34247954,31.335619885
RI, Providence,0012 - Level I Debridement & Destruction,9,263.42285290999996,29.269205878888883
RI, Providence,0013 - Level II Debridement & Destruction,30,2060.0005867200002,68.666686224
RI, Providence,0015 - Level III Debridement & Destruction,33,3822.490685800001,115.8330510848485
RI, Providence,0019 - Level I Excision/ Biopsy,22,6961.989065100001,316.45404841363643
RI, Providence,0020 - Level II Excision/ Biopsy,37,22877.802889200004,618.3189970054055
RI, Providence,0073 - Level III Endoscopy Upper Airway,10,3396.0351703,339.60351703000003
RI, Providence,0074 - Level IV Endoscopy Upper Airway,3,4754.159182,1584.7197273333334
RI, Providence,0078 - Level III Pulmonary Treatment,33,3669.0792675,111.18422022727272
RI, Providence,0096 - Level II Noninvasive Physiologic Studies,40,4866.588755200002,121.66471888000005
RI, Providence,0203 - Level IV Nerve Injections,3,3836.9402571,1278.9800857
RI, Providence,0204 - Level I Nerve Injections,29,5702.4042142,196.63462807586205
RI, Providence,0206 - Level II Nerve Injections,11,3461.5801233999996,314.6891021272727
RI, Providence,0207 - Level III Nerve Injections,26,14937.1663106,574.5063965615384
RI, Providence,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",18,15078.686947699996,837.7048304277776
RI, Providence,0265 - Level I Diagnostic and Screening Ultrasound,42,3165.4833110600002,75.36865026333334
RI, Providence,0267 - Level III Diagnostic and Screening Ultrasound,42,7361.554248999999,175.27510116666664
RI, Providence,0269 - Level II Echocardiogram Without Contrast,37,15990.935399700003,432.1874432351352
RI, Providence,0270 - Level III Echocardiogram Without Contrast,18,11127.1003374,618.1722409666667
RI, Providence,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,40,14902.010946199996,372.5502736549999
RI, Providence,0368 - Level II Pulmonary Tests,33,2337.4215159399996,70.83095502848484
RI, Providence,0369 - Level III Pulmonary Tests,12,2574.3327853,214.52773210833334
RI, Providence,0377 - Level II Cardiac Imaging,39,34035.821810099995,872.7133797461537
RI, Providence,0604 - Level 1 Hospital Clinic Visits,27,1574.6552362600003,58.320564305925934
RI, Providence,0605 - Level 2 Hospital Clinic Visits,28,2221.6685010300002,79.3453036082143
RI, Providence,0606 - Level 3 Hospital Clinic Visits,28,2922.076882200001,104.35988865000003
RI, Providence,0607 - Level 4 Hospital Clinic Visits,28,3841.4461745999997,137.19450623571427
RI, Providence,0608 - Level 5 Hospital Clinic Visits,18,3347.0387806999997,185.94659892777776
RI, Providence,0634 - Hospital Clinic Visits,11,1088.38691362,98.94426487454547
RI, Providence,0690 - Level I Electronic Analysis of Devices,11,417.1048068200001,37.91861880181819
RI, Providence,0692 - Level II Electronic Analysis of Devices,6,728.470838,121.41180633333333
RI, Providence,0698 - Level II Eye Tests & Treatments,4,318.17204591,79.5430114775
SC, Augusta,0013 - Level II Debridement & Destruction,4,258.39435406999996,64.59858851749999
SC, Augusta,0015 - Level III Debridement & Destruction,4,422.86096235,105.7152405875
SC, Augusta,0019 - Level I Excision/ Biopsy,1,293.93,293.93
SC, Augusta,0078 - Level III Pulmonary Treatment,4,402.35789681000006,100.58947420250001
SC, Augusta,0096 - Level II Noninvasive Physiologic Studies,3,324.34689740000005,108.11563246666668
SC, Augusta,0207 - Level III Nerve Injections,1,530.805,530.805
SC, Augusta,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",3,2247.2231457,749.0743818999999
SC, Augusta,0265 - Level I Diagnostic and Screening Ultrasound,4,264.06186362,66.015465905
SC, Augusta,0267 - Level III Diagnostic and Screening Ultrasound,4,613.4069824,153.3517456
SC, Augusta,0269 - Level II Echocardiogram Without Contrast,4,1517.4503438,379.36258595
SC, Augusta,0270 - Level III Echocardiogram Without Contrast,1,562.0385714,562.0385714
SC, Augusta,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,4,1245.5024913,311.375622825
SC, Augusta,0368 - Level II Pulmonary Tests,4,259.53090156999997,64.88272539249999
SC, Augusta,0369 - Level III Pulmonary Tests,2,352.1964286,176.0982143
SC, Augusta,0604 - Level 1 Hospital Clinic Visits,3,154.57517508,51.52505836
SC, Augusta,0605 - Level 2 Hospital Clinic Visits,3,211.66367341,70.55455780333334
SC, Augusta,0606 - Level 3 Hospital Clinic Visits,3,278.29387352000003,92.76462450666668
SC, Augusta,0607 - Level 4 Hospital Clinic Visits,1,125.05,125.05
SC, Augusta,0634 - Hospital Clinic Visits,1,85.31663435,85.31663435
SC, Augusta,0692 - Level II Electronic Analysis of Devices,3,319.60125,106.53375
SC, Augusta,0698 - Level II Eye Tests & Treatments,1,71.85533333,71.85533333
SC, Charleston,0012 - Level I Debridement & Destruction,4,64.9039709,16.225992725
SC, Charleston,0013 - Level II Debridement & Destruction,31,1824.73421347,58.86239398290323
SC, Charleston,0015 - Level III Debridement & Destruction,31,3212.76419629,103.63755471903227
SC, Charleston,0019 - Level I Excision/ Biopsy,5,1438.3830708,287.67661416
SC, Charleston,0020 - Level II Excision/ Biopsy,21,11445.277597900002,545.0132189476192
SC, Charleston,0073 - Level III Endoscopy Upper Airway,4,1859.5424065,464.885601625
SC, Charleston,0074 - Level IV Endoscopy Upper Airway,9,12690.933152999998,1410.1036836666665
SC, Charleston,0078 - Level III Pulmonary Treatment,38,3713.977509859999,97.73625025947365
SC, Charleston,0096 - Level II Noninvasive Physiologic Studies,38,3972.2586622100002,104.53312268973684
SC, Charleston,0203 - Level IV Nerve Injections,6,6589.6211498,1098.2701916333333
SC, Charleston,0204 - Level I Nerve Injections,37,6130.668860900001,165.69375299729734
SC, Charleston,0206 - Level II Nerve Injections,30,7708.3926905,256.94642301666664
SC, Charleston,0207 - Level III Nerve Injections,31,15668.970969399998,505.450676432258
SC, Charleston,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",28,20055.893365599997,716.2819059142856
SC, Charleston,0231 - Level III Eye Tests & Treatments,1,163.2431034,163.2431034
SC, Charleston,0265 - Level I Diagnostic and Screening Ultrasound,46,2978.86553093,64.75794632456522
SC, Charleston,0267 - Level III Diagnostic and Screening Ultrasound,46,6939.293595299999,150.85420859347823
SC, Charleston,0269 - Level II Echocardiogram Without Contrast,46,17071.900636500002,371.1282747065218
SC, Charleston,0270 - Level III Echocardiogram Without Contrast,11,5767.2734826000005,524.2975893272728
SC, Charleston,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,43,13320.122826199999,309.7702982837209
SC, Charleston,0368 - Level II Pulmonary Tests,32,1982.1784787499998,61.943077460937495
SC, Charleston,0369 - Level III Pulmonary Tests,13,2477.7770960999997,190.59823816153843
SC, Charleston,0377 - Level II Cardiac Imaging,46,34498.475797499996,749.9668651630434
SC, Charleston,0604 - Level 1 Hospital Clinic Visits,28,1412.33810883,50.440646743928575
SC, Charleston,0605 - Level 2 Hospital Clinic Visits,26,1770.47436118,68.09516773769231
SC, Charleston,0606 - Level 3 Hospital Clinic Visits,22,1973.89376871,89.72244403227272
SC, Charleston,0607 - Level 4 Hospital Clinic Visits,17,2017.3332081,118.6666593
SC, Charleston,0608 - Level 5 Hospital Clinic Visits,6,940.4795313,156.74658854999998
SC, Charleston,0632 - Level 2 Examinations & Related Services,1,87.71142215,87.71142215
SC, Charleston,0634 - Hospital Clinic Visits,11,927.4610994,84.3146454
SC, Charleston,0690 - Level I Electronic Analysis of Devices,5,164.52639358,32.905278716
SC, Charleston,0692 - Level II Electronic Analysis of Devices,12,1217.20985054,101.43415421166667
SC, Charleston,0698 - Level II Eye Tests & Treatments,4,269.09285302,67.273213255
SC, Charlotte,0013 - Level II Debridement & Destruction,5,290.83474304000003,58.166948608000006
SC, Charlotte,0015 - Level III Debridement & Destruction,5,549.39614015,109.87922803
SC, Charlotte,0020 - Level II Excision/ Biopsy,5,2830.2225964,566.04451928
SC, Charlotte,0078 - Level III Pulmonary Treatment,5,472.01302841,94.402605682
SC, Charlotte,0096 - Level II Noninvasive Physiologic Studies,4,419.51026513000005,104.87756628250001
SC, Charlotte,0204 - Level I Nerve Injections,4,660.0548519,165.013712975
SC, Charlotte,0206 - Level II Nerve Injections,4,1051.619819,262.90495475
SC, Charlotte,0207 - Level III Nerve Injections,4,2044.1669504000001,511.04173760000003
SC, Charlotte,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",7,4934.2985714999995,704.8997959285714
SC, Charlotte,0265 - Level I Diagnostic and Screening Ultrasound,8,538.14631405,67.26828925625
SC, Charlotte,0267 - Level III Diagnostic and Screening Ultrasound,8,1260.8314779,157.6039347375
SC, Charlotte,0269 - Level II Echocardiogram Without Contrast,8,3107.577015,388.447126875
SC, Charlotte,0270 - Level III Echocardiogram Without Contrast,7,3834.4345464999997,547.7763637857142
SC, Charlotte,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,6,1986.0544094000002,331.0090682333334
SC, Charlotte,0368 - Level II Pulmonary Tests,3,176.02909090999998,58.67636363666666
SC, Charlotte,0377 - Level II Cardiac Imaging,6,4917.7362864,819.6227144
SC, Charlotte,0604 - Level 1 Hospital Clinic Visits,1,51.7662963,51.7662963
SC, Charlotte,0605 - Level 2 Hospital Clinic Visits,3,203.96019224,67.98673074666667
SC, Charlotte,0606 - Level 3 Hospital Clinic Visits,3,272.31348321,90.77116107
SC, Charlotte,0607 - Level 4 Hospital Clinic Visits,3,363.1133334,121.0377778
SC, Charlotte,0634 - Hospital Clinic Visits,2,175.86734396999998,87.93367198499999
SC, Columbia,0012 - Level I Debridement & Destruction,7,233.04275464,33.29182209142857
SC, Columbia,0013 - Level II Debridement & Destruction,33,2045.9449430399998,61.99833160727272
SC, Columbia,0015 - Level III Debridement & Destruction,32,3272.7230461400004,102.27259519187501
SC, Columbia,0019 - Level I Excision/ Biopsy,4,1080.2819289,270.070482225
SC, Columbia,0020 - Level II Excision/ Biopsy,18,9504.5257287,528.02920715
SC, Columbia,0074 - Level IV Endoscopy Upper Airway,5,7662.638302,1532.5276604
SC, Columbia,0078 - Level III Pulmonary Treatment,41,3925.48376827,95.74350654317072
SC, Columbia,0096 - Level II Noninvasive Physiologic Studies,44,4508.610320380001,102.46841637227276
SC, Columbia,0203 - Level IV Nerve Injections,3,4001.186111,1333.7287036666667
SC, Columbia,0204 - Level I Nerve Injections,31,5312.7867359,171.38021728709677
SC, Columbia,0206 - Level II Nerve Injections,18,4752.225998299999,264.0125554611111
SC, Columbia,0207 - Level III Nerve Injections,34,17426.7708054,512.5520825117646
SC, Columbia,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",36,26081.1651969,724.4768110250001
SC, Columbia,0265 - Level I Diagnostic and Screening Ultrasound,52,3329.0671558699996,64.02052222826923
SC, Columbia,0267 - Level III Diagnostic and Screening Ultrasound,50,7455.3679665,149.10735933
SC, Columbia,0269 - Level II Echocardiogram Without Contrast,49,18132.538608599996,370.05180833877546
SC, Columbia,0270 - Level III Echocardiogram Without Contrast,18,9438.3116986,524.3506499222223
SC, Columbia,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,49,15031.6946403,306.7692783734694
SC, Columbia,0368 - Level II Pulmonary Tests,40,2481.0782708100005,62.02695677025001
SC, Columbia,0369 - Level III Pulmonary Tests,9,1657.0198773,184.1133197
SC, Columbia,0377 - Level II Cardiac Imaging,46,33915.0751071,737.2842414586956
SC, Columbia,0604 - Level 1 Hospital Clinic Visits,34,1709.9380432200003,50.29229538882354
SC, Columbia,0605 - Level 2 Hospital Clinic Visits,28,1925.8734902900003,68.78119608178572
SC, Columbia,0606 - Level 3 Hospital Clinic Visits,29,2629.6169754200005,90.67644742827588
SC, Columbia,0607 - Level 4 Hospital Clinic Visits,26,3128.4638501000004,120.32553269615386
SC, Columbia,0608 - Level 5 Hospital Clinic Visits,6,960.8583418000001,160.14305696666668
SC, Columbia,0631 - Level 1 Examinations & Related Services,1,76.17333333,76.17333333
SC, Columbia,0633 - Level 3 Examinations & Related Services,1,323.75,323.75
SC, Columbia,0634 - Hospital Clinic Visits,12,1014.49811969,84.54150997416666
SC, Columbia,0690 - Level I Electronic Analysis of Devices,8,262.66199094999996,32.832748868749995
SC, Columbia,0692 - Level II Electronic Analysis of Devices,2,186.7322162,93.3661081
SC, Florence,0012 - Level I Debridement & Destruction,1,12.53692308,12.53692308
SC, Florence,0013 - Level II Debridement & Destruction,11,637.54067771,57.95824342818182
SC, Florence,0015 - Level III Debridement & Destruction,12,1157.7716144400001,96.48096787000001
SC, Florence,0019 - Level I Excision/ Biopsy,2,589.0781818,294.5390909
SC, Florence,0020 - Level II Excision/ Biopsy,14,7251.276917399999,517.948351242857
SC, Florence,0074 - Level IV Endoscopy Upper Airway,2,3026.203636,1513.101818
SC, Florence,0078 - Level III Pulmonary Treatment,25,2297.3637497199998,91.8945499888
SC, Florence,0096 - Level II Noninvasive Physiologic Studies,16,1578.3974367599997,98.64983979749998
SC, Florence,0203 - Level IV Nerve Injections,2,1440.9039165999998,720.4519582999999
SC, Florence,0204 - Level I Nerve Injections,5,831.7025193,166.34050385999998
SC, Florence,0206 - Level II Nerve Injections,4,1025.9580709,256.489517725
SC, Florence,0207 - Level III Nerve Injections,17,8177.1734568,481.01020334117646
SC, Florence,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",23,15534.975720799996,675.4337269913042
SC, Florence,0265 - Level I Diagnostic and Screening Ultrasound,29,1782.4484049399996,61.4637381013793
SC, Florence,0267 - Level III Diagnostic and Screening Ultrasound,31,4428.8797547,142.86708886129034
SC, Florence,0269 - Level II Echocardiogram Without Contrast,29,10307.216412900003,355.42125561724146
SC, Florence,0270 - Level III Echocardiogram Without Contrast,6,3057.7479762,509.6246627
SC, Florence,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,29,8482.812136099998,292.510763313793
SC, Florence,0368 - Level II Pulmonary Tests,15,860.6282466700002,57.37521644466668
SC, Florence,0377 - Level II Cardiac Imaging,25,17721.745028100002,708.8698011240001
SC, Florence,0604 - Level 1 Hospital Clinic Visits,10,479.27672788000007,47.92767278800001
SC, Florence,0605 - Level 2 Hospital Clinic Visits,11,712.94614002,64.81328545636364
SC, Florence,0606 - Level 3 Hospital Clinic Visits,9,778.1885676200002,86.46539640222224
SC, Florence,0607 - Level 4 Hospital Clinic Visits,9,1029.0263464,114.33626071111111
SC, Florence,0608 - Level 5 Hospital Clinic Visits,2,303.82164620000003,151.91082310000002
SC, Florence,0634 - Hospital Clinic Visits,4,325.18788462,81.296971155
SC, Greenville,0012 - Level I Debridement & Destruction,8,302.02359962,37.7529499525
SC, Greenville,0013 - Level II Debridement & Destruction,25,1566.5158218700003,62.660632874800015
SC, Greenville,0015 - Level III Debridement & Destruction,25,2660.03898572,106.4015594288
SC, Greenville,0019 - Level I Excision/ Biopsy,4,1203.3548646,300.83871615
SC, Greenville,0020 - Level II Excision/ Biopsy,16,8844.315977399998,552.7697485874999
SC, Greenville,0073 - Level III Endoscopy Upper Airway,1,296.8182353,296.8182353
SC, Greenville,0074 - Level IV Endoscopy Upper Airway,4,5838.913675,1459.72841875
SC, Greenville,0078 - Level III Pulmonary Treatment,36,3564.466298429999,99.01295273416663
SC, Greenville,0096 - Level II Noninvasive Physiologic Studies,24,2574.7220606999995,107.28008586249997
SC, Greenville,0203 - Level IV Nerve Injections,6,7814.525831,1302.4209718333334
SC, Greenville,0204 - Level I Nerve Injections,24,4112.6452209,171.3602175375
SC, Greenville,0206 - Level II Nerve Injections,14,3847.2688675,274.80491910714284
SC, Greenville,0207 - Level III Nerve Injections,23,11695.822760300001,508.5140330565218
SC, Greenville,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",22,15932.565758399998,724.2075344727272
SC, Greenville,0265 - Level I Diagnostic and Screening Ultrasound,35,2325.17980147,66.43370861342856
SC, Greenville,0267 - Level III Diagnostic and Screening Ultrasound,44,6720.9031251,152.74779829772726
SC, Greenville,0269 - Level II Echocardiogram Without Contrast,44,16590.3338251,377.0530414795454
SC, Greenville,0270 - Level III Echocardiogram Without Contrast,23,12292.327435999998,534.4490189565216
SC, Greenville,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,43,13442.4603466,312.6153568976744
SC, Greenville,0368 - Level II Pulmonary Tests,23,1458.7235830799998,63.42276448173912
SC, Greenville,0369 - Level III Pulmonary Tests,8,1518.0613937000003,189.75767421250004
SC, Greenville,0377 - Level II Cardiac Imaging,41,30498.6870022,743.8704146878049
SC, Greenville,0604 - Level 1 Hospital Clinic Visits,23,1176.78596752,51.16460728347826
SC, Greenville,0605 - Level 2 Hospital Clinic Visits,21,1450.55855681,69.07421699095238
SC, Greenville,0606 - Level 3 Hospital Clinic Visits,23,2104.59896562,91.50430285304347
SC, Greenville,0607 - Level 4 Hospital Clinic Visits,20,2437.5717938,121.87858968999998
SC, Greenville,0608 - Level 5 Hospital Clinic Visits,4,662.7854545,165.696363625
SC, Greenville,0632 - Level 2 Examinations & Related Services,2,182.46944444,91.23472222
SC, Greenville,0633 - Level 3 Examinations & Related Services,1,310.697619,310.697619
SC, Greenville,0634 - Hospital Clinic Visits,10,861.28849502,86.12884950200001
SC, Greenville,0690 - Level I Electronic Analysis of Devices,11,361.94710926,32.90428266
SC, Greenville,0692 - Level II Electronic Analysis of Devices,1,97.87818182,97.87818182
SC, Savannah,0013 - Level II Debridement & Destruction,8,472.51969667000003,59.064962083750004
SC, Savannah,0015 - Level III Debridement & Destruction,9,996.34633643,110.70514849222222
SC, Savannah,0019 - Level I Excision/ Biopsy,1,166.53818180000002,166.53818180000002
SC, Savannah,0020 - Level II Excision/ Biopsy,4,2208.3656926000003,552.0914231500001
SC, Savannah,0078 - Level III Pulmonary Treatment,9,914.0594703800001,101.56216337555557
SC, Savannah,0096 - Level II Noninvasive Physiologic Studies,12,1298.1392079,108.178267325
SC, Savannah,0207 - Level III Nerve Injections,1,632.7371429,632.7371429
SC, Savannah,0265 - Level I Diagnostic and Screening Ultrasound,12,788.15316142,65.67943011833333
SC, Savannah,0267 - Level III Diagnostic and Screening Ultrasound,12,1865.7067704000003,155.47556420000004
SC, Savannah,0269 - Level II Echocardiogram Without Contrast,12,4604.3789105,383.6982425416666
SC, Savannah,0270 - Level III Echocardiogram Without Contrast,2,1065.2954545,532.64772725
SC, Savannah,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,11,3785.3880673,344.12618793636364
SC, Savannah,0368 - Level II Pulmonary Tests,6,388.22228273,64.70371378833333
SC, Savannah,0377 - Level II Cardiac Imaging,6,4903.5015462,817.2502577
SC, Savannah,0604 - Level 1 Hospital Clinic Visits,8,422.38979969999997,52.798724962499996
SC, Savannah,0605 - Level 2 Hospital Clinic Visits,7,490.19749773,70.02821396142858
SC, Savannah,0606 - Level 3 Hospital Clinic Visits,6,553.93026498,92.32171082999999
SC, Savannah,0607 - Level 4 Hospital Clinic Visits,6,728.7103624,121.45172706666666
SC, Savannah,0634 - Hospital Clinic Visits,3,262.60631492,87.53543830666666
SC, Spartanburg,0012 - Level I Debridement & Destruction,4,115.25889886,28.814724715
SC, Spartanburg,0013 - Level II Debridement & Destruction,12,715.75370842,59.64614236833333
SC, Spartanburg,0015 - Level III Debridement & Destruction,12,1239.8503546000002,103.32086288333335
SC, Spartanburg,0019 - Level I Excision/ Biopsy,4,1172.1441667,293.036041675
SC, Spartanburg,0020 - Level II Excision/ Biopsy,5,2759.1921568999996,551.83843138
SC, Spartanburg,0078 - Level III Pulmonary Treatment,14,1328.99047304,94.92789093142858
