provider_state,city,apc,apc_count,apc_total_payments,avg_pay_apc
OK,Tulsa,0207 - Level III Nerve Injections,62,30492.589141,491.815953887097
OK,Tulsa,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",55,39318.1773731,714.875952238182
OK,Tulsa,0265 - Level I Diagnostic and Screening Ultrasound,80,5039.36296319,62.992037039875
OK,Tulsa,0267 - Level III Diagnostic and Screening Ultrasound,91,13309.3680653,146.256791926374
OK,Tulsa,0269 - Level II Echocardiogram Without Contrast,90,32546.1432175,361.623813527778
OK,Tulsa,0270 - Level III Echocardiogram Without Contrast,22,11298.6321249,513.574187495455
OK,Tulsa,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,96,28823.3028359,300.242737873958
OK,Tulsa,0368 - Level II Pulmonary Tests,52,3155.54715438,60.6835991226923
OK,Tulsa,0369 - Level III Pulmonary Tests,2,327.2791304,163.6395652
OK,Tulsa,0377 - Level II Cardiac Imaging,79,57684.8037029,730.187388644304
OK,Tulsa,0604 - Level 1 Hospital Clinic Visits,43,2130.83153744,49.5542218009302
OK,Tulsa,0605 - Level 2 Hospital Clinic Visits,36,2395.7902817,66.5497300472222
OK,Tulsa,0606 - Level 3 Hospital Clinic Visits,29,2557.97068697,88.2058857575862
OK,Tulsa,0607 - Level 4 Hospital Clinic Visits,28,3270.4523382,116.801869221429
OK,Tulsa,0608 - Level 5 Hospital Clinic Visits,15,2362.2851294,157.485675293333
OK,Tulsa,0633 - Level 3 Examinations & Related Services,1,308.7296629,308.7296629
OK,Tulsa,0634 - Hospital Clinic Visits,18,1498.72868548,83.2627047488889
OK,Tulsa,0690 - Level I Electronic Analysis of Devices,18,576.55268717,32.0307048427778
OK,Tulsa,0692 - Level II Electronic Analysis of Devices,25,2485.14891482,99.4059565928
OR,Bend,0013 - Level II Debridement & Destruction,5,377.16232,75.432464
OR,Bend,0015 - Level III Debridement & Destruction,4,494.0667647,123.516691175
OR,Bend,0074 - Level IV Endoscopy Upper Airway,3,5063.318718,1687.772906
OR,Bend,0078 - Level III Pulmonary Treatment,8,921.2158039,115.1519754875
OR,Bend,0096 - Level II Noninvasive Physiologic Studies,1,141.6769444,141.6769444
OR,Bend,0204 - Level I Nerve Injections,4,781.7409372,195.4352343
OR,Bend,0206 - Level II Nerve Injections,4,1248.1604486,312.04011215
OR,Bend,0207 - Level III Nerve Injections,4,2287.1665548,571.7916387
OR,Bend,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",6,5023.7983253,837.299720883333
OR,Bend,0265 - Level I Diagnostic and Screening Ultrasound,3,201.00038462,67.0001282066667
OR,Bend,0267 - Level III Diagnostic and Screening Ultrasound,8,1378.8621148,172.35776435
OR,Bend,0269 - Level II Echocardiogram Without Contrast,8,3403.6088678,425.451108475
OR,Bend,0270 - Level III Echocardiogram Without Contrast,4,2433.9956587,608.498914675
OR,Bend,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,4,1890.7546574,472.68866435
OR,Bend,0368 - Level II Pulmonary Tests,7,512.94954957,73.2785070814286
OR,Bend,0369 - Level III Pulmonary Tests,1,262.99,262.99
OR,Bend,0604 - Level 1 Hospital Clinic Visits,6,346.20755249,57.7012587483333
OR,Bend,0605 - Level 2 Hospital Clinic Visits,6,466.38634295,77.7310571583333
OR,Bend,0606 - Level 3 Hospital Clinic Visits,2,202.4601438,101.2300719
OR,Bend,0607 - Level 4 Hospital Clinic Visits,2,268.3744469,134.18722345
OR,Bend,0608 - Level 5 Hospital Clinic Visits,2,363.4625,181.73125
OR,Bend,0634 - Hospital Clinic Visits,2,198.1045144,99.0522572
OR,Boise,0012 - Level I Debridement & Destruction,2,66.10282353,33.051411765
OR,Boise,0013 - Level II Debridement & Destruction,4,271.12989082,67.782472705
OR,Boise,0015 - Level III Debridement & Destruction,4,469.3834013,117.345850325
OR,Boise,0019 - Level I Excision/ Biopsy,3,889.4702722,296.490090733333
OR,Boise,0078 - Level III Pulmonary Treatment,3,301.96525385,100.655084616667
OR,Boise,0204 - Level I Nerve Injections,4,760.0922138,190.02305345
OR,Boise,0207 - Level III Nerve Injections,4,2351.6064792,587.9016198
OR,Boise,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",3,2389.4280354,796.4760118
OR,Boise,0265 - Level I Diagnostic and Screening Ultrasound,4,287.77845832,71.94461458
OR,Boise,0267 - Level III Diagnostic and Screening Ultrasound,4,669.6681931,167.417048275
OR,Boise,0269 - Level II Echocardiogram Without Contrast,4,1655.4117838,413.85294595
OR,Boise,0270 - Level III Echocardiogram Without Contrast,2,1205.7466667,602.87333335
OR,Boise,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,4,1481.5087497,370.377187425
OR,Boise,0368 - Level II Pulmonary Tests,3,189.56587655,63.1886255166667
OR,Boise,0377 - Level II Cardiac Imaging,4,3329.1986918,832.29967295
OR,Boise,0604 - Level 1 Hospital Clinic Visits,3,166.47386983,55.4912899433333
OR,Boise,0605 - Level 2 Hospital Clinic Visits,3,227.01269866,75.6708995533333
OR,Boise,0606 - Level 3 Hospital Clinic Visits,2,199.6875379,99.84376895
OR,Boise,0607 - Level 4 Hospital Clinic Visits,2,273.9352525,136.96762625
OR,Boise,0632 - Level 2 Examinations & Related Services,1,100.3260714,100.3260714
OR,Boise,0634 - Hospital Clinic Visits,1,96.46247152,96.46247152
OR,Eugene,0012 - Level I Debridement & Destruction,12,370.32514704,30.86042892
OR,Eugene,0013 - Level II Debridement & Destruction,22,1517.96433544,68.9983788836364
OR,Eugene,0015 - Level III Debridement & Destruction,22,2646.56385888,120.298357221818
OR,Eugene,0019 - Level I Excision/ Biopsy,5,1632.659364,326.5318728
OR,Eugene,0020 - Level II Excision/ Biopsy,6,3862.9675918,643.827931966667
OR,Eugene,0074 - Level IV Endoscopy Upper Airway,4,6216.228402,1554.0571005
OR,Eugene,0078 - Level III Pulmonary Treatment,21,2273.27337614,108.251113149524
OR,Eugene,0096 - Level II Noninvasive Physiologic Studies,16,1925.5900793,120.34937995625
OR,Eugene,0204 - Level I Nerve Injections,19,3727.8092333,196.200485963158
OR,Eugene,0206 - Level II Nerve Injections,2,608.9630769,304.48153845
OR,Eugene,0207 - Level III Nerve Injections,17,9463.8249112,556.695583011765
OR,Eugene,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",18,14721.1060359,817.839224216667
OR,Eugene,0265 - Level I Diagnostic and Screening Ultrasound,15,1110.80693693,74.0537957953333
OR,Eugene,0267 - Level III Diagnostic and Screening Ultrasound,26,4495.6811155,172.910812134615
OR,Eugene,0269 - Level II Echocardiogram Without Contrast,23,9797.5040811,425.978438308696
OR,Eugene,0270 - Level III Echocardiogram Without Contrast,12,7381.9137059,615.159475491667
OR,Eugene,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,22,7572.1933538,344.190606990909
OR,Eugene,0368 - Level II Pulmonary Tests,22,1587.87839972,72.1762908963636
OR,Eugene,0369 - Level III Pulmonary Tests,3,690.0627273,230.0209091
OR,Eugene,0377 - Level II Cardiac Imaging,23,20076.4540123,872.889304882609
OR,Eugene,0604 - Level 1 Hospital Clinic Visits,15,861.88612162,57.4590747746667
OR,Eugene,0605 - Level 2 Hospital Clinic Visits,20,1572.06424815,78.6032124075
OR,Eugene,0606 - Level 3 Hospital Clinic Visits,17,1755.93855043,103.290502966471
OR,Eugene,0607 - Level 4 Hospital Clinic Visits,13,1783.4802915,137.190791653846
OR,Eugene,0608 - Level 5 Hospital Clinic Visits,12,2216.0230614,184.66858845
OR,Eugene,0632 - Level 2 Examinations & Related Services,3,298.3072462,99.4357487333333
OR,Eugene,0634 - Hospital Clinic Visits,7,683.20120023,97.6001714614286
OR,Eugene,0690 - Level I Electronic Analysis of Devices,14,518.13143771,37.0093884078571
OR,Eugene,0692 - Level II Electronic Analysis of Devices,10,1206.2522158,120.62522158
OR,Medford,0012 - Level I Debridement & Destruction,6,101.7931461,16.96552435
OR,Medford,0013 - Level II Debridement & Destruction,17,1147.95896449,67.5269979111765
OR,Medford,0015 - Level III Debridement & Destruction,15,1685.43729895,112.362486596667
OR,Medford,0019 - Level I Excision/ Biopsy,5,1608.882371,321.7764742
OR,Medford,0020 - Level II Excision/ Biopsy,7,4155.3321561,593.618879442857
OR,Medford,0074 - Level IV Endoscopy Upper Airway,6,9108.085061,1518.01417683333
OR,Medford,0078 - Level III Pulmonary Treatment,18,1924.4317545,106.91287525
OR,Medford,0096 - Level II Noninvasive Physiologic Studies,20,2305.8825561,115.294127805
OR,Medford,0203 - Level IV Nerve Injections,4,4919.184553,1229.79613825
OR,Medford,0204 - Level I Nerve Injections,20,3734.3724383,186.718621915
OR,Medford,0206 - Level II Nerve Injections,7,2024.6314859,289.233069414286
OR,Medford,0207 - Level III Nerve Injections,13,7396.284092,568.944930153846
OR,Medford,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",7,5146.3970493,735.199578471429
OR,Medford,0265 - Level I Diagnostic and Screening Ultrasound,20,1418.99636725,70.9498183625
OR,Medford,0267 - Level III Diagnostic and Screening Ultrasound,20,3295.5900686,164.77950343
OR,Medford,0269 - Level II Echocardiogram Without Contrast,20,8142.3183073,407.115915365
OR,Medford,0270 - Level III Echocardiogram Without Contrast,8,4479.5525076,559.94406345
OR,Medford,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,14,4936.9178961,352.636992578571
OR,Medford,0368 - Level II Pulmonary Tests,15,1022.84255329,68.1895035526667
OR,Medford,0369 - Level III Pulmonary Tests,4,805.3207149,201.330178725
OR,Medford,0377 - Level II Cardiac Imaging,16,13246.9302766,827.9331422875
OR,Medford,0604 - Level 1 Hospital Clinic Visits,15,821.22633425,54.7484222833333
OR,Medford,0605 - Level 2 Hospital Clinic Visits,15,1119.63099431,74.6420662873333
OR,Medford,0606 - Level 3 Hospital Clinic Visits,14,1383.34737033,98.8105264521429
OR,Medford,0607 - Level 4 Hospital Clinic Visits,15,1955.8670807,130.391138713333
OR,Medford,0608 - Level 5 Hospital Clinic Visits,10,1730.5682896,173.05682896
OR,Medford,0631 - Level 1 Examinations & Related Services,1,80.94,80.94
OR,Medford,0632 - Level 2 Examinations & Related Services,1,104.9152632,104.9152632
OR,Medford,0634 - Hospital Clinic Visits,5,471.9052228,94.38104456
OR,Medford,0690 - Level I Electronic Analysis of Devices,12,428.06212708,35.6718439233333
OR,Medford,0692 - Level II Electronic Analysis of Devices,2,222.4709091,111.23545455
OR,Portland,0012 - Level I Debridement & Destruction,8,296.10913168,37.01364146
OR,Portland,0013 - Level II Debridement & Destruction,39,2823.6406721,72.401042874359
OR,Portland,0015 - Level III Debridement & Destruction,34,4150.0006246,122.0588419
OR,Portland,0017 - Level V Debridement & Destruction,1,1476.014545,1476.014545
OR,Portland,0019 - Level I Excision/ Biopsy,6,1840.532268,306.755378
OR,Portland,0020 - Level II Excision/ Biopsy,7,4480.054419,640.007774142857
OR,Portland,0073 - Level III Endoscopy Upper Airway,4,2061.6708723,515.417718075
OR,Portland,0074 - Level IV Endoscopy Upper Airway,4,5487.829695,1371.95742375
OR,Portland,0078 - Level III Pulmonary Treatment,54,6136.1252894,113.631949803704
OR,Portland,0096 - Level II Noninvasive Physiologic Studies,39,4657.7336856,119.429068861538
OR,Portland,0203 - Level IV Nerve Injections,2,2645.619844,1322.809922
OR,Portland,0204 - Level I Nerve Injections,46,9022.8361085,196.148611054348
OR,Portland,0206 - Level II Nerve Injections,12,3663.664491,305.30537425
OR,Portland,0207 - Level III Nerve Injections,36,20039.4826401,556.652295558333
OR,Portland,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",37,30304.6702317,819.045141397298
OR,Portland,0231 - Level III Eye Tests & Treatments,2,385.5252875,192.76264375
OR,Portland,0265 - Level I Diagnostic and Screening Ultrasound,58,4329.8056657,74.6518218224138
OR,Portland,0267 - Level III Diagnostic and Screening Ultrasound,60,10376.5183296,172.94197216
OR,Portland,0269 - Level II Echocardiogram Without Contrast,60,25617.6824593,426.961374321667
OR,Portland,0270 - Level III Echocardiogram Without Contrast,27,16351.0194422,605.593312674074
OR,Portland,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,58,20735.0841397,357.501450684483
OR,Portland,0368 - Level II Pulmonary Tests,47,3330.89946868,70.8702014612766
OR,Portland,0369 - Level III Pulmonary Tests,16,3387.9355634,211.7459727125
OR,Portland,0377 - Level II Cardiac Imaging,59,50703.6146655,859.383299415254
OR,Portland,0604 - Level 1 Hospital Clinic Visits,42,2430.7475294,57.8749411761905
OR,Portland,0605 - Level 2 Hospital Clinic Visits,35,2753.8065278,78.6801865085715
OR,Portland,0606 - Level 3 Hospital Clinic Visits,27,2800.54200573,103.72377799
OR,Portland,0607 - Level 4 Hospital Clinic Visits,22,2975.7618601,135.261902731818
OR,Portland,0608 - Level 5 Hospital Clinic Visits,11,2040.8219075,185.529264318182
OR,Portland,0631 - Level 1 Examinations & Related Services,2,160.58,80.29
OR,Portland,0632 - Level 2 Examinations & Related Services,8,821.0464139,102.6308017375
OR,Portland,0634 - Hospital Clinic Visits,14,1374.64907936,98.1892199542857
OR,Portland,0690 - Level I Electronic Analysis of Devices,12,452.9108408,37.7425700666667
OR,Portland,0692 - Level II Electronic Analysis of Devices,21,2463.5399832,117.311427771429
OR,Portland,0698 - Level II Eye Tests & Treatments,9,703.70539925,78.1894888055556
OR,Salem,0013 - Level II Debridement & Destruction,4,290.77178865,72.6929471625
OR,Salem,0015 - Level III Debridement & Destruction,2,270.82,135.41
OR,Salem,0078 - Level III Pulmonary Treatment,6,658.7875614,109.7979269
OR,Salem,0096 - Level II Noninvasive Physiologic Studies,4,478.327198,119.5817995
OR,Salem,0204 - Level I Nerve Injections,4,761.7333425,190.433335625
OR,Salem,0206 - Level II Nerve Injections,3,820.071455,273.357151666667
OR,Salem,0207 - Level III Nerve Injections,3,1650.4421036,550.147367866667
OR,Salem,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",3,2455.8144123,818.6048041
OR,Salem,0265 - Level I Diagnostic and Screening Ultrasound,7,494.85744162,70.6939202314286
OR,Salem,0267 - Level III Diagnostic and Screening Ultrasound,7,1170.9714308,167.281632971429
OR,Salem,0269 - Level II Echocardiogram Without Contrast,5,2110.2827604,422.05655208
OR,Salem,0270 - Level III Echocardiogram Without Contrast,4,2333.4354254,583.35885635
OR,Salem,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,7,2843.4783464,406.211192342857
OR,Salem,0368 - Level II Pulmonary Tests,5,352.94832155,70.58966431
OR,Salem,0377 - Level II Cardiac Imaging,6,4734.2076982,789.034616366667
OR,Salem,0604 - Level 1 Hospital Clinic Visits,6,340.75188074,56.7919801233333
OR,Salem,0605 - Level 2 Hospital Clinic Visits,3,231.45244949,77.1508164966667
OR,Salem,0606 - Level 3 Hospital Clinic Visits,3,307.9801288,102.660042933333
OR,Salem,0607 - Level 4 Hospital Clinic Visits,3,410.086288,136.695429333333
OR,Salem,0608 - Level 5 Hospital Clinic Visits,1,171.6755,171.6755
OR,Salem,0634 - Hospital Clinic Visits,1,96.99745151,96.99745151
OR,Salem,0692 - Level II Electronic Analysis of Devices,3,341.4261613,113.808720433333
PA,Allentown,0012 - Level I Debridement & Destruction,6,171.12908878,28.5215147966667
PA,Allentown,0013 - Level II Debridement & Destruction,38,2379.82415606,62.6269514752632
PA,Allentown,0015 - Level III Debridement & Destruction,41,4447.1050262,108.46597624878
PA,Allentown,0019 - Level I Excision/ Biopsy,11,3281.8344737,298.348588518182
PA,Allentown,0020 - Level II Excision/ Biopsy,30,17250.4099652,575.013665506667
PA,Allentown,0074 - Level IV Endoscopy Upper Airway,5,7864.267091,1572.8534182
PA,Allentown,0078 - Level III Pulmonary Treatment,42,4306.19981639,102.528567056905
PA,Allentown,0096 - Level II Noninvasive Physiologic Studies,42,4621.41385724,110.033663267619
PA,Allentown,0203 - Level IV Nerve Injections,6,7788.6856699,1298.11427831667
PA,Allentown,0204 - Level I Nerve Injections,35,6125.5766672,175.016476205714
PA,Allentown,0206 - Level II Nerve Injections,22,6195.4001667,281.609098486364
PA,Allentown,0207 - Level III Nerve Injections,34,17310.6128821,509.135673002941
PA,Allentown,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",34,24880.5757068,731.781638435295
PA,Allentown,0231 - Level III Eye Tests & Treatments,1,167.8854152,167.8854152
PA,Allentown,0265 - Level I Diagnostic and Screening Ultrasound,49,3325.51002414,67.8675515130613
PA,Allentown,0267 - Level III Diagnostic and Screening Ultrasound,52,8201.7073738,157.725141803846
PA,Allentown,0269 - Level II Echocardiogram Without Contrast,52,20276.6058452,389.934727792308
PA,Allentown,0270 - Level III Echocardiogram Without Contrast,24,13499.9593038,562.498304325
PA,Allentown,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,48,16165.2212514,336.7754427375
PA,Allentown,0368 - Level II Pulmonary Tests,43,2750.69960913,63.9697583518605
PA,Allentown,0369 - Level III Pulmonary Tests,10,1975.2448994,197.52448994
PA,Allentown,0377 - Level II Cardiac Imaging,49,38496.452609,785.641889979592
PA,Allentown,0604 - Level 1 Hospital Clinic Visits,30,1592.60002855,53.0866676183333
PA,Allentown,0605 - Level 2 Hospital Clinic Visits,35,2522.14042705,72.0611550585714
PA,Allentown,0606 - Level 3 Hospital Clinic Visits,35,3330.01779148,95.1433654708572
PA,Allentown,0607 - Level 4 Hospital Clinic Visits,29,3683.9771593,127.033695148276
PA,Allentown,0608 - Level 5 Hospital Clinic Visits,5,815.2428961,163.04857922
PA,Allentown,0631 - Level 1 Examinations & Related Services,3,210.72,70.24
PA,Allentown,0633 - Level 3 Examinations & Related Services,2,611.9070737,305.95353685
PA,Allentown,0634 - Hospital Clinic Visits,12,1061.23159509,88.4359662575
PA,Allentown,0690 - Level I Electronic Analysis of Devices,23,777.72891695,33.8143007369565
PA,Allentown,0692 - Level II Electronic Analysis of Devices,8,862.3954251,107.7994281375
PA,Allentown,0698 - Level II Eye Tests & Treatments,2,136.56,68.28
PA,Altoona,0012 - Level I Debridement & Destruction,1,32.78,32.78
PA,Altoona,0013 - Level II Debridement & Destruction,16,965.95565093,60.372228183125
PA,Altoona,0015 - Level III Debridement & Destruction,16,1705.20792861,106.575495538125
PA,Altoona,0019 - Level I Excision/ Biopsy,10,2884.525662,288.4525662
PA,Altoona,0020 - Level II Excision/ Biopsy,12,6618.6898726,551.557489383333
PA,Altoona,0074 - Level IV Endoscopy Upper Airway,1,1328.462308,1328.462308
PA,Altoona,0078 - Level III Pulmonary Treatment,20,2031.31022124,101.565511062
PA,Altoona,0096 - Level II Noninvasive Physiologic Studies,17,1777.46124694,104.556543937647
PA,Altoona,0204 - Level I Nerve Injections,11,1878.6196969,170.783608809091
PA,Altoona,0207 - Level III Nerve Injections,6,3069.7412993,511.623549883333
PA,Altoona,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",13,9212.1679751,708.628305776923
PA,Altoona,0265 - Level I Diagnostic and Screening Ultrasound,20,1297.30068265,64.8650341325
PA,Altoona,0267 - Level III Diagnostic and Screening Ultrasound,20,3027.3141474,151.36570737
PA,Altoona,0269 - Level II Echocardiogram Without Contrast,20,7478.6571288,373.93285644
PA,Altoona,0270 - Level III Echocardiogram Without Contrast,4,2072.62,518.155
PA,Altoona,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,20,6220.5361896,311.02680948
PA,Altoona,0368 - Level II Pulmonary Tests,13,751.84551207,57.8342701592308
PA,Altoona,0369 - Level III Pulmonary Tests,3,564.2822619,188.0940873
PA,Altoona,0377 - Level II Cardiac Imaging,16,12084.465252,755.27907825
PA,Altoona,0604 - Level 1 Hospital Clinic Visits,15,761.0820034,50.7388002266667
PA,Altoona,0605 - Level 2 Hospital Clinic Visits,13,885.0714297,68.0824176692308
PA,Altoona,0606 - Level 3 Hospital Clinic Visits,13,1174.81952349,90.3707325761539
PA,Altoona,0607 - Level 4 Hospital Clinic Visits,13,1540.800251,118.523096230769
PA,Altoona,0631 - Level 1 Examinations & Related Services,1,69.8491,69.8491
PA,Altoona,0634 - Hospital Clinic Visits,5,431.4787545,86.2957509
PA,Altoona,0690 - Level I Electronic Analysis of Devices,1,34.7,34.7
PA,Danville,0012 - Level I Debridement & Destruction,5,106.9045372,21.38090744
PA,Danville,0013 - Level II Debridement & Destruction,19,1058.20400809,55.6949477942105
PA,Danville,0015 - Level III Debridement & Destruction,15,1504.96189321,100.330792880667
PA,Danville,0019 - Level I Excision/ Biopsy,6,1673.1183959,278.853065983333
PA,Danville,0020 - Level II Excision/ Biopsy,10,5212.3985941,521.23985941
PA,Danville,0073 - Level III Endoscopy Upper Airway,6,1779.5202104,296.586701733333
PA,Danville,0074 - Level IV Endoscopy Upper Airway,2,2700.553333,1350.2766665
PA,Danville,0078 - Level III Pulmonary Treatment,28,2761.01898696,98.6078209628571
PA,Danville,0096 - Level II Noninvasive Physiologic Studies,18,1927.78336431,107.099075795
PA,Danville,0203 - Level IV Nerve Injections,5,5808.5841987,1161.71683974
PA,Danville,0204 - Level I Nerve Injections,20,3273.5794049,163.678970245
PA,Danville,0206 - Level II Nerve Injections,12,3087.2752161,257.272934675
PA,Danville,0207 - Level III Nerve Injections,26,13295.8999435,511.380767057692
PA,Danville,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",20,14345.3295311,717.266476555
PA,Danville,0231 - Level III Eye Tests & Treatments,1,168.7636,168.7636
PA,Danville,0265 - Level I Diagnostic and Screening Ultrasound,32,2053.04512627,64.1576601959375
PA,Danville,0267 - Level III Diagnostic and Screening Ultrasound,33,4925.2495657,149.249986839394
PA,Danville,0269 - Level II Echocardiogram Without Contrast,33,12181.2591896,369.129066351515
PA,Danville,0270 - Level III Echocardiogram Without Contrast,12,6392.971727,532.747643916667
PA,Danville,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,30,9216.1682683,307.205608943333
PA,Danville,0368 - Level II Pulmonary Tests,18,1103.24342242,61.2913012455556
PA,Danville,0369 - Level III Pulmonary Tests,8,1514.1693074,189.271163425
PA,Danville,0377 - Level II Cardiac Imaging,26,19752.6172624,759.716048553846
PA,Danville,0604 - Level 1 Hospital Clinic Visits,17,857.2081222,50.4240071882353
PA,Danville,0605 - Level 2 Hospital Clinic Visits,13,893.85160479,68.7578157530769
PA,Danville,0606 - Level 3 Hospital Clinic Visits,12,1083.49840293,90.2915335775
PA,Danville,0607 - Level 4 Hospital Clinic Visits,11,1327.0485252,120.640775018182
PA,Danville,0608 - Level 5 Hospital Clinic Visits,3,489.6470588,163.215686266667
PA,Danville,0631 - Level 1 Examinations & Related Services,1,70.81768212,70.81768212
PA,Danville,0632 - Level 2 Examinations & Related Services,1,90.72119115,90.72119115
PA,Danville,0634 - Hospital Clinic Visits,6,510.03067043,85.0051117383333
PA,Danville,0690 - Level I Electronic Analysis of Devices,13,423.19542196,32.5534939969231
PA,Danville,0692 - Level II Electronic Analysis of Devices,10,1041.39549482,104.139549482
PA,Danville,0698 - Level II Eye Tests & Treatments,4,276.43597127,69.1089928175
PA,Erie,0012 - Level I Debridement & Destruction,4,56.33092308,14.08273077
PA,Erie,0013 - Level II Debridement & Destruction,31,1768.62835881,57.0525277035484
PA,Erie,0015 - Level III Debridement & Destruction,23,2388.87605021,103.864176096087
PA,Erie,0019 - Level I Excision/ Biopsy,10,2919.8823551,291.98823551
PA,Erie,0020 - Level II Excision/ Biopsy,14,7813.2558061,558.089700435714
PA,Erie,0078 - Level III Pulmonary Treatment,36,3526.84689675,97.9679693541667
PA,Erie,0096 - Level II Noninvasive Physiologic Studies,34,3508.24903426,103.183795125294
PA,Erie,0203 - Level IV Nerve Injections,6,8084.755833,1347.4593055
PA,Erie,0204 - Level I Nerve Injections,36,6135.854214,170.440394833333
PA,Erie,0206 - Level II Nerve Injections,11,2677.403929,243.400357181818
PA,Erie,0207 - Level III Nerve Injections,33,17140.7217986,519.415812078788
PA,Erie,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",27,19125.5305341,708.352982744445
PA,Erie,0265 - Level I Diagnostic and Screening Ultrasound,43,2740.24339247,63.7265905225582
PA,Erie,0267 - Level III Diagnostic and Screening Ultrasound,43,6402.4031144,148.893095683721
PA,Erie,0269 - Level II Echocardiogram Without Contrast,39,14392.7371149,369.044541407692
PA,Erie,0270 - Level III Echocardiogram Without Contrast,17,8918.4398158,524.614106811765
PA,Erie,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,46,14108.0021392,306.695698678261
PA,Erie,0368 - Level II Pulmonary Tests,34,2098.49209016,61.7203555929412
PA,Erie,0369 - Level III Pulmonary Tests,3,572.9350325,190.978344166667
PA,Erie,0377 - Level II Cardiac Imaging,42,31144.6834674,741.540082557143
PA,Erie,0604 - Level 1 Hospital Clinic Visits,30,1507.86653728,50.2622179093333
PA,Erie,0605 - Level 2 Hospital Clinic Visits,30,2028.46146955,67.6153823183333
PA,Erie,0606 - Level 3 Hospital Clinic Visits,28,2512.8157349,89.7434191035714
PA,Erie,0607 - Level 4 Hospital Clinic Visits,26,3088.2056419,118.777140073077
PA,Erie,0608 - Level 5 Hospital Clinic Visits,10,1579.8212597,157.98212597
PA,Erie,0634 - Hospital Clinic Visits,10,839.48740806,83.948740806
PA,Erie,0690 - Level I Electronic Analysis of Devices,14,435.57949627,31.1128211621429
PA,Erie,0692 - Level II Electronic Analysis of Devices,19,1942.38268962,102.230667874737
PA,Harrisburg,0012 - Level I Debridement & Destruction,4,89.89624383,22.4740609575
PA,Harrisburg,0013 - Level II Debridement & Destruction,30,1892.99714293,63.0999047643333
PA,Harrisburg,0015 - Level III Debridement & Destruction,31,3378.52441081,108.984658413226
PA,Harrisburg,0019 - Level I Excision/ Biopsy,4,1154.9617358,288.74043395
PA,Harrisburg,0020 - Level II Excision/ Biopsy,16,9032.0902482,564.5056405125
PA,Harrisburg,0073 - Level III Endoscopy Upper Airway,3,881.6566654,293.885555133333
PA,Harrisburg,0074 - Level IV Endoscopy Upper Airway,3,3736.394244,1245.464748
PA,Harrisburg,0078 - Level III Pulmonary Treatment,34,3534.84628677,103.966067257941
PA,Harrisburg,0096 - Level II Noninvasive Physiologic Studies,25,2621.54990992,104.8619963968
PA,Harrisburg,0203 - Level IV Nerve Injections,5,7108.448977,1421.6897954
PA,Harrisburg,0204 - Level I Nerve Injections,28,5039.9265488,179.997376742857
PA,Harrisburg,0206 - Level II Nerve Injections,14,3784.7896882,270.342120585714
PA,Harrisburg,0207 - Level III Nerve Injections,28,15132.3993947,540.442835525
PA,Harrisburg,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",25,18819.135749,752.76542996
PA,Harrisburg,0231 - Level III Eye Tests & Treatments,1,172.6505263,172.6505263
PA,Harrisburg,0265 - Level I Diagnostic and Screening Ultrasound,36,2444.05161706,67.8903226961111
PA,Harrisburg,0267 - Level III Diagnostic and Screening Ultrasound,36,5690.0832494,158.057868038889
PA,Harrisburg,0269 - Level II Echocardiogram Without Contrast,36,14058.5838604,390.516218344444
PA,Harrisburg,0270 - Level III Echocardiogram Without Contrast,24,13364.2318945,556.842995604167
PA,Harrisburg,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,35,11724.6946903,334.991276865714
PA,Harrisburg,0368 - Level II Pulmonary Tests,30,1973.40214239,65.780071413
PA,Harrisburg,0369 - Level III Pulmonary Tests,10,1923.9268892,192.39268892
PA,Harrisburg,0377 - Level II Cardiac Imaging,36,28427.1446928,789.642908133333
PA,Harrisburg,0604 - Level 1 Hospital Clinic Visits,21,1119.94831149,53.3308719757143
